@relation APPUSAGE
@attribute activeTime numeric
@attribute packageName {'com.whatsapp','com.google.android.talk','com.facebook.katana','com.estrongs.android.pop','com.android.chrome','com.google.android.gm','com.anydo','com.google.android.apps.maps','com.google.android.GoogleCamera','com.aviary.android.feather','com.facebook.orca','com.linkedin.android','com.google.android.apps.plus','com.king.candycrushsaga','naukriApp.appModules.login','com.makemytrip','com.flipkart.android','com.domobile.applock','com.tripadvisor.tripadvisor','com.bt.bms','com.google.android.apps.docs','com.roidapp.photogrid','com.bsb.hike','com.google.android.dialer','com.android.phone','com.google.android.gallery3d','com.android.packageinstaller','com.android.mms','com.quickoffice.android','com.android.vending','com.android.documentsui','com.uob.websense'}
@attribute startMinuteDay numeric
@attribute locationTag {'O','H'}
@attribute category {'Communication','Productivity','Social','Photography','Casual','Travel and Local','Shopping','Tools','Entertainment','Business','AndroidSystem'}

@data
28000,'com.whatsapp',77499,'H','Communication'
4000,'com.whatsapp',77534,'H','Communication'
8000,'com.whatsapp',77625,'H','Communication'
48000,'com.whatsapp',78877,'H','Communication'
36000,'com.whatsapp',79211,'H','Communication'
8000,'com.whatsapp',79307,'H','Communication'
100000,'com.whatsapp',80175,'H','Communication'
16000,'com.whatsapp',81187,'H','Communication'
12000,'com.whatsapp',81211,'H','Communication'
0,'com.whatsapp',81391,'H','Communication'
8000,'com.whatsapp',84848,'H','Communication'
32000,'com.whatsapp',84908,'H','Communication'
0,'com.whatsapp',84997,'H','Communication'
12000,'com.whatsapp',20403,'H','Communication'
8000,'com.whatsapp',21060,'H','Communication'
124000,'com.whatsapp',26573,'H','Communication'
4000,'com.whatsapp',69188,'H','Communication'
28000,'com.whatsapp',69261,'H','Communication'
124000,'com.whatsapp',69998,'H','Communication'
0,'com.android.phone',70150,'H','AndroidSystem'
24000,'com.android.chrome',71448,'H','Communication'
20000,'com.android.chrome',71471,'H','Communication'
12000,'com.android.chrome',71491,'H','Communication'
116000,'com.android.chrome',71520,'H','Communication'
8000,'com.android.chrome',71636,'H','Communication'
8000,'com.android.chrome',71649,'H','Communication'
4000,'com.android.chrome',71658,'H','Communication'
0,'com.whatsapp',21877,'H','Communication'
52000,'com.whatsapp',25295,'H','Communication'
24000,'com.android.chrome',25678,'H','Communication'
140000,'com.android.chrome',25702,'H','Communication'
8000,'com.android.chrome',25850,'H','Communication'
8000,'com.whatsapp',26105,'H','Communication'
8000,'com.whatsapp',26362,'H','Communication'
0,'com.android.phone',26594,'H','AndroidSystem'
4000,'com.android.mms',74820,'H','AndroidSystem'
56000,'com.android.mms',74824,'H','AndroidSystem'
4000,'com.whatsapp',75144,'H','Communication'
0,'com.android.phone',75152,'H','AndroidSystem'
252000,'com.whatsapp',75216,'H','Communication'
24000,'com.whatsapp',76440,'H','Communication'
16000,'com.whatsapp',76512,'H','Communication'
60000,'com.whatsapp',76540,'H','Communication'
4000,'com.android.chrome',76818,'H','Communication'
72000,'com.android.chrome',76831,'H','Communication'
52000,'com.whatsapp',79590,'H','Communication'
32000,'com.whatsapp',79658,'H','Communication'
8000,'com.whatsapp',79727,'H','Communication'
32000,'com.whatsapp',79751,'H','Communication'
140000,'com.whatsapp',79834,'H','Communication'
104000,'com.whatsapp',80023,'H','Communication'
4000,'com.whatsapp',80130,'H','Communication'
16000,'com.whatsapp',80134,'H','Communication'
76000,'com.whatsapp',80822,'H','Communication'
0,'com.whatsapp',81010,'H','Communication'
0,'com.whatsapp',81596,'H','Communication'
32000,'com.whatsapp',82569,'H','Communication'
136000,'com.whatsapp',82644,'H','Communication'
16000,'com.whatsapp',83519,'H','Communication'
4000,'com.whatsapp',20863,'H','Communication'
16000,'com.whatsapp',22119,'H','Communication'
40000,'com.whatsapp',26423,'H','Communication'
0,'com.android.phone',27425,'H','AndroidSystem'
16000,'com.whatsapp',71569,'H','Communication'
0,'com.android.phone',75403,'H','AndroidSystem'
12000,'com.whatsapp',75599,'H','Communication'
0,'com.whatsapp',77780,'H','Communication'
60000,'com.whatsapp',82325,'H','Communication'
0,'com.whatsapp',84930,'H','Communication'
64000,'com.whatsapp',84934,'H','Communication'
4000,'com.android.chrome',85521,'H','Communication'
8000,'com.android.chrome',85580,'H','Communication'
24000,'com.whatsapp',85652,'H','Communication'
16000,'com.whatsapp',85720,'H','Communication'
4000,'com.whatsapp',86260,'H','Communication'
4000,'com.whatsapp',14308,'H','Communication'
12000,'com.whatsapp',18628,'H','Communication'
16000,'com.whatsapp',25415,'H','Communication'
120000,'com.bsb.hike',74274,'H','Communication'
8000,'com.bsb.hike',74886,'H','Communication'
184000,'com.aviary.android.feather',74906,'H','Photography'
208000,'com.roidapp.photogrid',75102,'H','Photography'
136000,'com.facebook.katana',75738,'H','Social'
40000,'com.facebook.katana',76498,'H','Social'
32000,'com.facebook.katana',77038,'H','Social'
116000,'com.facebook.katana',78930,'H','Social'
4000,'com.facebook.katana',79049,'H','Social'
4000,'com.facebook.katana',79053,'H','Social'
4000,'com.facebook.katana',79206,'H','Social'
4000,'com.google.android.GoogleCamera',80683,'H','Photography'
136000,'com.bsb.hike',81991,'H','Communication'
4000,'com.bsb.hike',82623,'H','Communication'
84000,'com.facebook.katana',82628,'H','Social'
60000,'com.facebook.katana',82715,'H','Social'
28000,'com.facebook.katana',82807,'H','Social'
24000,'com.facebook.katana',83224,'H','Social'
232000,'com.google.android.dialer',83248,'H','AndroidSystem'
4000,'com.google.android.dialer',84824,'H','AndroidSystem'
16000,'com.facebook.katana',84828,'H','Social'
44000,'com.google.android.dialer',84860,'H','AndroidSystem'
28000,'com.facebook.katana',84944,'H','Social'
0,'com.facebook.katana',84988,'H','Social'
32000,'com.google.android.dialer',7456,'H','AndroidSystem'
296000,'com.facebook.katana',25901,'H','Social'
72000,'com.google.android.gallery3d',26205,'H','AndroidSystem'
140000,'com.facebook.katana',26702,'H','Social'
144000,'com.facebook.katana',26930,'H','Social'
76000,'com.google.android.dialer',27078,'H','AndroidSystem'
68000,'com.google.android.gallery3d',27166,'H','AndroidSystem'
44000,'com.google.android.dialer',27243,'H','AndroidSystem'
144000,'com.google.android.dialer',27342,'H','AndroidSystem'
900000,'com.google.android.dialer',27486,'H','AndroidSystem'
20000,'com.bsb.hike',70126,'H','Communication'
180000,'com.google.android.dialer',70154,'H','AndroidSystem'
364000,'com.google.android.dialer',70340,'H','AndroidSystem'
512000,'com.google.android.dialer',70754,'H','AndroidSystem'
52000,'com.google.android.dialer',71267,'H','AndroidSystem'
4000,'com.android.chrome',71436,'H','Communication'
16000,'com.android.chrome',71504,'H','Communication'
4000,'com.android.chrome',71645,'H','Communication'
40000,'com.android.chrome',71661,'H','Communication'
252000,'com.android.chrome',71701,'H','Communication'
228000,'com.facebook.katana',71958,'H','Social'
64000,'com.facebook.katana',72190,'H','Social'
656000,'com.king.candycrushsaga',72302,'H','Casual'
24000,'com.king.candycrushsaga',73349,'H','Casual'
4000,'com.king.candycrushsaga',73373,'H','Casual'
4000,'com.king.candycrushsaga',73377,'H','Casual'
56000,'com.king.candycrushsaga',73399,'H','Casual'
56000,'com.king.candycrushsaga',73738,'H','Casual'
68000,'com.google.android.dialer',73819,'H','AndroidSystem'
152000,'com.king.candycrushsaga',73899,'H','Casual'
8000,'com.google.android.dialer',74055,'H','AndroidSystem'
40000,'com.google.android.dialer',74130,'H','AndroidSystem'
168000,'com.google.android.dialer',75989,'H','AndroidSystem'
332000,'com.google.android.dialer',76158,'H','AndroidSystem'
92000,'com.google.android.dialer',85953,'H','AndroidSystem'
8000,'com.google.android.dialer',21881,'H','AndroidSystem'
64000,'com.facebook.katana',23533,'H','Social'
308000,'com.facebook.katana',25356,'H','Social'
4000,'com.android.chrome',25668,'H','Communication'
88000,'com.facebook.katana',25878,'H','Social'
232000,'com.google.android.gallery3d',26122,'H','AndroidSystem'
40000,'com.google.android.dialer',26483,'H','AndroidSystem'
4000,'com.google.android.dialer',26590,'H','AndroidSystem'
32000,'com.google.android.dialer',26598,'H','AndroidSystem'
56000,'com.google.android.dialer',26638,'H','AndroidSystem'
204000,'com.facebook.katana',73375,'H','Social'
52000,'com.facebook.katana',74936,'H','Social'
56000,'com.google.android.dialer',75156,'H','AndroidSystem'
48000,'com.google.android.dialer',75480,'H','AndroidSystem'
128000,'com.google.android.apps.docs',75536,'H','Productivity'
136000,'com.google.android.apps.docs',75676,'H','Productivity'
72000,'com.google.android.apps.docs',75812,'H','Productivity'
216000,'com.google.android.apps.docs',75896,'H','Productivity'
24000,'com.google.android.apps.docs',76117,'H','Productivity'
4000,'naukriApp.appModules.login',76141,'H','Business'
4000,'com.android.documentsui',76197,'H','AndroidSystem'
52000,'com.google.android.apps.docs',76213,'H','Productivity'
4000,'com.facebook.katana',76810,'H','Social'
264000,'com.google.android.dialer',77905,'H','AndroidSystem'
8000,'com.facebook.katana',79646,'H','Social'
24000,'com.facebook.katana',79699,'H','Social'
8000,'com.facebook.katana',79739,'H','Social'
36000,'com.facebook.katana',79786,'H','Social'
44000,'com.google.android.gm',80555,'H','Communication'
372000,'com.google.android.dialer',82784,'H','AndroidSystem'
352000,'com.google.android.dialer',83162,'H','AndroidSystem'
36000,'com.google.android.gm',25733,'H','Communication'
280000,'com.facebook.katana',25774,'H','Social'
64000,'com.facebook.katana',26550,'H','Social'
20000,'com.google.android.dialer',26854,'H','AndroidSystem'
0,'com.google.android.dialer',27141,'H','AndroidSystem'
0,'com.google.android.dialer',27197,'H','AndroidSystem'
20000,'com.facebook.katana',27205,'H','Social'
52000,'com.google.android.dialer',27368,'H','AndroidSystem'
88000,'com.google.android.dialer',27429,'H','AndroidSystem'
72000,'com.facebook.katana',71489,'H','Social'
12000,'com.facebook.katana',72317,'H','Social'
104000,'com.facebook.katana',72333,'H','Social'
68000,'com.king.candycrushsaga',72621,'H','Casual'
56000,'com.facebook.katana',73670,'H','Social'
188000,'com.google.android.dialer',75407,'H','AndroidSystem'
12000,'com.facebook.katana',75620,'H','Social'
48000,'com.google.android.dialer',76736,'H','AndroidSystem'
52000,'com.google.android.dialer',76924,'H','AndroidSystem'
152000,'com.google.android.dialer',77420,'H','AndroidSystem'
4000,'com.king.candycrushsaga',80389,'H','Casual'
804000,'com.king.candycrushsaga',80453,'H','Casual'
312000,'com.king.candycrushsaga',81397,'H','Casual'
24000,'com.google.android.dialer',82389,'H','AndroidSystem'
176000,'com.google.android.dialer',82870,'H','AndroidSystem'
4000,'com.google.android.dialer',84914,'H','AndroidSystem'
8000,'com.google.android.gm',84918,'H','Communication'
12000,'com.android.chrome',85498,'H','Communication'
4000,'com.android.chrome',85517,'H','Communication'
4000,'com.android.chrome',85524,'H','Communication'
4000,'com.android.chrome',85530,'H','Communication'
8000,'com.android.chrome',85534,'H','Communication'
28000,'com.android.chrome',85543,'H','Communication'
8000,'com.android.chrome',85572,'H','Communication'
56000,'com.android.chrome',85590,'H','Communication'
28000,'com.google.android.dialer',85680,'H','AndroidSystem'
92000,'com.facebook.katana',85836,'H','Social'
320000,'com.google.android.dialer',85932,'H','AndroidSystem'
20000,'com.facebook.katana',86276,'H','Social'
412000,'com.king.candycrushsaga',86316,'H','Casual'
72000,'com.king.candycrushsaga',332,'H','Casual'
0,'com.google.android.dialer',18649,'H','AndroidSystem'
96000,'com.facebook.katana',25431,'H','Social'
4000,'com.facebook.katana',25531,'H','Social'
