@relation APPUSAGE
@attribute activeTime numeric
@attribute packageName {'com.whatsapp','com.google.android.talk','com.facebook.katana','com.android.chrome','com.google.android.calendar','com.google.android.gm','com.google.android.apps.maps','com.google.android.GoogleCamera','com.facebook.orca','com.google.android.apps.plus','com.google.android.youtube','com.socialnmobile.dictapps.notepad.color.note','com.google.android.email','com.viber.voip','com.trapeze.nationalexpress','jp.naver.line.android','com.skype.raider','com.tencent.mm','com.google.android.apps.genie.geniewidget','com.android.phone','com.google.android.dialer','com.google.android.deskclock','com.android.vending','com.android.calculator2','com.google.android.gallery3d','com.uob.websense'}
@attribute startMinuteDay numeric
@attribute locationTag {'O','H'}
@attribute category {'Communication','Media and Video','Social','Productivity','Travel and Local','Photography','AndroidSystem'}

@data
16000,'com.whatsapp',85018,'H','Communication'
0,'com.android.chrome',26909,'H','Communication'
8000,'com.google.android.dialer',33859,'H','AndroidSystem'
32000,'com.facebook.katana',33991,'H','Social'
72000,'com.whatsapp',34055,'H','Communication'
88000,'com.whatsapp',34275,'H','Communication'
80000,'com.whatsapp',45411,'H','Communication'
80000,'com.whatsapp',45499,'H','Communication'
72000,'com.whatsapp',45607,'H','Communication'
16000,'com.whatsapp',46377,'H','Communication'
24000,'com.google.android.gm',34243,'H','Communication'
20000,'com.whatsapp',46173,'H','Communication'
900000,'com.viber.voip',49718,'H','Communication'
24000,'com.whatsapp',51627,'H','Communication'
32000,'com.android.vending',51847,'H','AndroidSystem'
40000,'com.whatsapp',52031,'H','Communication'
8000,'com.google.android.talk',51787,'H','Communication'
56000,'com.skype.raider',51967,'H','Communication'
0,'com.whatsapp',51660,'H','Communication'
24000,'com.android.vending',51943,'H','AndroidSystem'
84000,'com.whatsapp',45932,'H','Communication'
172000,'com.facebook.katana',46201,'H','Social'
0,'com.android.chrome',52404,'H','Communication'
32000,'com.google.android.dialer',52646,'H','AndroidSystem'
56000,'com.viber.voip',52328,'H','Communication'
32000,'com.skype.raider',52848,'H','Communication'
24000,'com.whatsapp',51675,'H','Communication'
124000,'com.skype.raider',52136,'H','Communication'
28000,'com.google.android.dialer',52456,'H','AndroidSystem'
108000,'com.skype.raider',52900,'H','Communication'
68000,'com.whatsapp',53098,'H','Communication'
36000,'com.skype.raider',53230,'H','Communication'
24000,'com.skype.raider',53336,'H','Communication'
4000,'com.google.android.dialer',51652,'H','AndroidSystem'
60000,'com.google.android.dialer',51708,'H','AndroidSystem'
56000,'com.android.vending',51883,'H','AndroidSystem'
40000,'com.whatsapp',52088,'H','Communication'
32000,'com.viber.voip',52288,'H','Communication'
116000,'com.google.android.dialer',52678,'H','AndroidSystem'
32000,'com.skype.raider',53012,'H','Communication'
12000,'com.skype.raider',53597,'H','Communication'
180000,'com.skype.raider',53702,'H','Communication'
32000,'com.android.chrome',52416,'H','Communication'
40000,'com.skype.raider',53049,'H','Communication'
8000,'com.skype.raider',53210,'H','Communication'
36000,'com.google.android.dialer',53274,'H','AndroidSystem'
180000,'com.skype.raider',53414,'H','Communication'
16000,'com.google.android.dialer',53665,'H','AndroidSystem'
56000,'com.google.android.dialer',54065,'H','AndroidSystem'
0,'com.viber.voip',54555,'H','Communication'
8000,'com.facebook.katana',53645,'H','Social'
12000,'com.skype.raider',54040,'H','Communication'
4000,'com.android.vending',54247,'H','AndroidSystem'
44000,'com.skype.raider',53941,'H','Communication'
40000,'com.android.vending',54147,'H','AndroidSystem'
24000,'jp.naver.line.android',54651,'H','Communication'
80000,'jp.naver.line.android',54559,'H','Communication'
12000,'jp.naver.line.android',54687,'H','Communication'
4000,'com.viber.voip',54679,'H','Communication'
0,'com.viber.voip',54647,'H','Communication'
28000,'com.skype.raider',53371,'H','Communication'
8000,'com.facebook.katana',53657,'H','Social'
300000,'jp.naver.line.android',54251,'H','Communication'
28000,'com.viber.voip',55693,'H','Communication'
84000,'com.viber.voip',55943,'H','Communication'
8000,'com.viber.voip',57211,'H','Communication'
44000,'com.viber.voip',57504,'H','Communication'
4000,'com.viber.voip',57859,'H','Communication'
32000,'com.google.android.GoogleCamera',57868,'H','Photography'
32000,'com.google.android.apps.plus',57908,'H','Social'
0,'com.android.phone',58148,'H','AndroidSystem'
64000,'com.google.android.dialer',58152,'H','AndroidSystem'
8000,'com.whatsapp',4318,'H','Communication'
8000,'com.google.android.apps.plus',4330,'H','Social'
44000,'com.google.android.talk',4399,'H','Communication'
20000,'com.google.android.gm',4447,'H','Communication'
16000,'com.whatsapp',7581,'H','Communication'
56000,'com.android.chrome',38444,'H','Communication'
52000,'com.facebook.katana',38372,'H','Social'
8000,'com.android.chrome',38432,'H','Communication'
4000,'com.android.chrome',38440,'H','Communication'
4000,'com.android.chrome',38500,'H','Communication'
312000,'com.facebook.katana',38586,'H','Social'
216000,'com.google.android.apps.plus',38898,'H','Social'
52000,'com.viber.voip',39239,'H','Communication'
152000,'com.whatsapp',39295,'H','Communication'
0,'com.google.android.apps.plus',39455,'H','Social'
52000,'com.whatsapp',39459,'H','Communication'
8000,'com.whatsapp',39519,'H','Communication'
112000,'com.facebook.katana',72731,'H','Social'
584000,'com.google.android.youtube',72843,'H','Media and Video'
112000,'com.google.android.youtube',73762,'H','Media and Video'
8000,'com.google.android.deskclock',9021,'H','AndroidSystem'
12000,'com.google.android.deskclock',32403,'H','AndroidSystem'
8000,'com.google.android.deskclock',34204,'H','AndroidSystem'
0,'com.google.android.gm',34240,'H','Communication'
12000,'com.google.android.deskclock',32419,'H','AndroidSystem'
0,'com.google.android.email',34232,'H','Productivity'
8000,'com.google.android.deskclock',34352,'H','AndroidSystem'
96000,'com.facebook.katana',34248,'H','Social'
8000,'com.google.android.deskclock',36926,'H','AndroidSystem'
24000,'com.google.android.deskclock',37825,'H','AndroidSystem'
8000,'com.google.android.email',37945,'H','Productivity'
12000,'com.google.android.deskclock',36902,'H','AndroidSystem'
8000,'com.google.android.deskclock',37801,'H','AndroidSystem'
8000,'com.google.android.deskclock',37905,'H','AndroidSystem'
36000,'com.google.android.email',46237,'O','Productivity'
784000,'com.facebook.katana',49440,'O','Social'
64000,'com.google.android.dialer',49117,'H','AndroidSystem'
40000,'com.google.android.gm',49210,'H','Communication'
8000,'com.google.android.gm',55000,'H','Communication'
96000,'com.viber.voip',55624,'H','Communication'
76000,'com.trapeze.nationalexpress',55728,'H','Travel and Local'
52000,'com.facebook.orca',55808,'H','Communication'
44000,'com.trapeze.nationalexpress',56318,'H','Travel and Local'
44000,'com.trapeze.nationalexpress',56366,'H','Travel and Local'
0,'com.tencent.mm',56410,'H','Communication'
8000,'com.viber.voip',57593,'H','Communication'
28000,'com.google.android.dialer',57609,'H','AndroidSystem'
24000,'com.google.android.dialer',58509,'H','AndroidSystem'
32000,'com.google.android.apps.plus',81498,'H','Social'
16000,'com.whatsapp',50072,'O','Communication'
0,'com.whatsapp',50702,'O','Communication'
0,'com.android.phone',53015,'O','AndroidSystem'
16000,'com.whatsapp',53055,'O','Communication'
4000,'com.android.chrome',62587,'O','Communication'
24000,'jp.naver.line.android',63093,'O','Communication'
4000,'com.viber.voip',76080,'H','Communication'
48000,'com.google.android.apps.plus',82642,'H','Social'
80000,'com.google.android.apps.plus',83733,'H','Social'
116000,'com.facebook.katana',86378,'H','Social'
0,'com.google.android.gm',10531,'H','Communication'
20000,'com.google.android.gm',18135,'H','Communication'
60000,'com.facebook.katana',18159,'H','Social'
8000,'com.facebook.orca',19205,'H','Communication'
32000,'com.android.chrome',19225,'H','Communication'
40000,'com.android.chrome',19258,'H','Communication'
0,'com.android.chrome',19298,'H','Communication'
12000,'com.google.android.deskclock',35004,'H','AndroidSystem'
4000,'com.google.android.gm',35016,'H','Communication'
52000,'com.facebook.katana',35024,'H','Social'
60000,'com.google.android.gm',35265,'H','Communication'
12000,'com.google.android.talk',35333,'H','Communication'
20000,'com.android.chrome',35354,'H','Communication'
8000,'com.android.chrome',35373,'H','Communication'
4000,'com.android.chrome',35382,'H','Communication'
108000,'com.facebook.katana',39906,'H','Social'
16000,'com.google.android.dialer',40125,'H','AndroidSystem'
24000,'com.google.android.dialer',40885,'H','AndroidSystem'
104000,'com.google.android.dialer',40939,'H','AndroidSystem'
0,'com.google.android.gm',41072,'H','Communication'
16000,'com.google.android.dialer',41088,'H','AndroidSystem'
140000,'com.google.android.dialer',41279,'H','AndroidSystem'
16000,'com.google.android.dialer',41555,'H','AndroidSystem'
0,'com.google.android.talk',42394,'H','Communication'
40000,'com.facebook.katana',42406,'H','Social'
8000,'com.facebook.katana',42450,'H','Social'
108000,'com.android.chrome',42458,'H','Communication'
180000,'com.facebook.katana',42570,'H','Social'
16000,'com.google.android.dialer',43670,'H','AndroidSystem'
604000,'com.google.android.dialer',65386,'H','AndroidSystem'
108000,'com.google.android.talk',66541,'H','Communication'
4000,'com.google.android.talk',69063,'H','Communication'
20000,'com.google.android.gm',80312,'H','Communication'
24000,'com.facebook.orca',80340,'H','Communication'
0,'com.google.android.talk',80372,'H','Communication'
148000,'com.facebook.katana',80489,'H','Social'
52000,'com.facebook.katana',80641,'H','Social'
284000,'com.google.android.youtube',80729,'H','Media and Video'
0,'com.google.android.gm',11139,'H','Communication'
60000,'com.facebook.katana',11143,'H','Social'
4000,'com.google.android.apps.plus',14037,'H','Social'
4000,'com.google.android.apps.plus',14062,'H','Social'
4000,'com.google.android.apps.plus',14102,'H','Social'
4000,'com.google.android.apps.plus',14153,'H','Social'
28000,'com.google.android.gm',52379,'O','Communication'
28000,'com.google.android.gm',52428,'O','Communication'
16000,'com.google.android.gm',52559,'O','Communication'
60000,'com.google.android.gm',52579,'O','Communication'
8000,'com.google.android.gm',52639,'O','Communication'
12000,'com.google.android.gm',53905,'O','Communication'
4000,'com.google.android.dialer',54659,'O','AndroidSystem'
144000,'com.google.android.dialer',54675,'O','AndroidSystem'
8000,'com.google.android.gm',56156,'O','Communication'
